,Unnamed: 0,ifm_start,ifm_peak_freq_resolution,ifm_terminal_frequency,ifm_duration,ifm_peak_frequency,ifm_rms,ifm_stop,ifm_peak_amplitude,ifm_region_id,cf_start,cf_peak_freq_resolution,cf_terminal_frequency,cf_duration,cf_peak_frequency,cf_rms,cf_stop,cf_peak_amplitude,cf_region_id,tfm_start,tfm_peak_freq_resolution,tfm_terminal_frequency,tfm_duration,tfm_peak_frequency,tfm_rms,tfm_stop,tfm_peak_amplitude,tfm_region_id,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db,ifm_rmsdb,tfm_rmsdb,cf_rmsdb,ifm_bw,tfm_bw,annot_end_time,annot_start_time,posix_end_time,posix_start_time,groupsize
169,175,,,,,,,,,,0.001392,124.68827930174564,105574.95634821652,16.036,105.76203542030431,0.034826580478296745,0.017428,0.075164794921875,cf1,0.017428,896.0573476702507,88.86894075403949,2.2279999999999998,97396.7684021544,0.020026700250904462,0.019656,0.04144287109375,fm1,segment_matching_annotaudio_Aditya_2018-08-17_45_119_hp,-10,Aditya_2018-08-17_45_119,2,,,,-12.203711893872402,-2.1776810838158234,-40.28781345483932,-31.26283850595185,-37.753014162897685,-47.779044972954274,-35.57533307908187,-29.592402194137797,,-33.96781204845544,-29.161783311473762,,16.89309466626482,2018-08-17 04:29:50,2018-08-17 04:29:42,1534472990.0,1534472982.0,multiple
170,176,,,,,,,,,,0.000624,132.13530655391122,105339.67750462596,15.132,105.47184773988899,0.0694822377182007,0.015756,0.1690673828125,cf1,0.015756,1126.1261261261259,89.72911963882619,1.772,100451.46726862305,0.036048244440619416,0.017528,0.087677001953125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_45_135_hp,-10,Aditya_2018-08-17_45_135,2,,,,-9.00894117341274,-8.402882669823464,-36.73863111839208,-35.08548243607973,-42.38434191635029,-42.990400419939576,-33.981459246526825,-27.226608188877425,,-28.862317613796233,-23.162524065576132,,15.742728101062793,2018-08-17 04:32:07,2018-08-17 04:32:04,1534473127.0,1534473124.0,multiple
171,177,0.000472,1262.6262626262626,95.56962025316457,1.58,104430.37974683543,0.005955940371511768,0.002052,0.014678955078125,fm1,0.002052,106.2473438164046,104622.74176408077,18.82,104.78214665249737,0.02113202387794109,0.020872,0.038665771484375,cf1,0.020872,988.1422924901184,92.57425742574256,2.02,103960.39603960396,0.011540607585972031,0.022892,0.02386474609375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_45_162_hp,-10,Aditya_2018-08-17_45_162,2,,,,-8.984853630550882,-7.338828672101352,-31.42922119771892,-30.317688934674717,-36.990904182800634,-38.63692914125016,-29.652075510699273,-24.048536492729603,-44.50099317760823,-38.75542651981249,-33.501178145153226,9.212526399332797,12.207889226754807,2018-08-17 04:34:34,2018-08-17 04:34:30,1534473274.0,1534473270.0,multiple
172,178,,,,,,,,,,0.000976,127.8772378516624,104694.2952161678,15.636000000000001,104.88616014325915,0.018987930778738563,0.016612000000000002,0.039154052734375,cf1,0.016612000000000002,1436.7816091954026,93.6599423631124,1.388,95821.325648415,0.016855565825964144,0.018000000000000002,0.0311279296875,fm1,segment_matching_annotaudio_Aditya_2018-08-17_45_164_hp,-10,Aditya_2018-08-17_45_164,2,,,,-5.8128361633371375,-5.3898693449722455,-30.800362529009103,-30.018587924035888,-37.75521600668376,-38.178182825048644,-32.36534666171151,-26.033332712488274,,-35.46513328057677,-34.430447203774065,,11.226217780146733,2018-08-17 04:34:47,2018-08-17 04:34:40,1534473287.0,1534473280.0,multiple
173,179,0.000776,1366.120218579235,95.46703296703296,1.456,104395.60439560443,0.005623419164571892,0.002232,0.014556884765625,fm1,0.002232,76.28928898382668,104624.54212454213,26.208,104.7008547008547,0.02129282014498348,0.02844,0.0467529296875,cf1,0.02844,1351.3513513513512,95.52845528455283,1.4760000000000002,102303.52303523038,0.01095683081591694,0.029916,0.02227783203125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_45_211_hp,-10,Aditya_2018-08-17_45_211,1,,,,-8.300782310207268,0.7789841820477332,-32.92436430457484,-22.448029370858798,-29.552541401633906,-38.63230789388891,-30.33152558368164,-23.43295203596126,-44.99999086733343,-39.20630088453515,-33.435336285284414,9.233821733821737,9.172399416301865,2018-08-17 04:43:04,2018-08-17 04:43:02,1534473784.0,1534473782.0,single
174,180,,,,,,,,,,0.0013039999999999998,144.4251877527441,104305.11412886447,13.844000000000001,104.59404796301648,0.013168151433317336,0.015147999999999997,0.030242919921875,cf1,0.015147999999999997,1373.6263736263734,92.5414364640884,1.4480000000000002,102209.94475138123,0.007213143512042864,0.016596,0.021148681640625,fm1,segment_matching_annotaudio_Aditya_2018-08-17_45_231_hp,-10,Aditya_2018-08-17_45_231,2,,,,-2.900046654421569,-0.8276662552770503,-25.310363566510464,-20.96275743958332,-27.88689978691755,-29.95928018606207,-27.059233531640487,-21.328692372238628,,-42.837508540814575,-37.609503754610685,,12.052611498928076,2018-08-17 04:44:28,2018-08-17 04:44:27,1534473868.0,1534473867.0,multiple
175,181,0.0,1572.3270440251572,95.72784810126585,1.264,102056.96202531646,0.044083064802929256,0.001264,0.093231201171875,fm1,0.001264,114.41647597254006,104796.24542124543,17.472,105.19688644688647,0.2365539268255832,0.018736000000000003,0.42010498046875,cf1,0.018736000000000003,880.2816901408452,91.87279151943463,2.264,96289.75265017668,0.14942203364151055,0.021,0.293731689453125,fm2,segment_matching_annotaudio_Aditya_2018-08-17_45_342_hp,-10,Aditya_2018-08-17_45_342,1,,,,-4.698636195885092,0.9333455152084759,-34.33598579028898,-27.75394838253489,-34.545822901677354,-40.177804612770906,-35.47916841688583,-27.831965879852643,-27.11456438987203,-16.511707142331428,-12.521396764227388,9.469038345620618,13.324094927451835,2018-08-17 04:57:37,2018-08-17 04:57:37,1534474657.0,1534474657.0,single
176,182,,,,,,,,,,0.000136,105.52975939214859,104835.30405405404,18.944,105.09923986486488,0.026270647203797258,0.01908,0.05352783203125,cf1,0.01908,1054.8523206751054,89.8520084566596,1.8920000000000001,95665.9619450317,0.027952513683165984,0.020972,0.06817626953125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_56_1_hp,-10,Aditya_2018-08-17_56_1,1,,,,-8.210944624849665,-7.989197505797972,-33.49433400695822,-31.77186452020051,-41.193330711955866,-41.415077831007565,-33.20413320615789,-25.548076636618447,,-31.071582625217616,-31.610584556021664,,15.247231408205277,2018-08-17 05:00:07,2018-08-17 05:00:06,1534474807.0,1534474806.0,single
177,183,0.000224,984.2519685039372,92.20907297830377,2.0280000000000005,103057.19921104537,0.006182374908740731,0.002252,0.012298583984375,fm1,0.002252,78.00312012480501,104478.77652933833,25.631999999999998,104.63483146067416,0.018255228031309616,0.027884,0.035125732421875,cf1,0.027884,1388.888888888889,91.48044692737432,1.432,93575.4189944134,0.010397286021386494,0.029316,0.020111083984375,fm2,segment_matching_annotaudio_Aditya_2018-08-17_56_11_hp,-10,Aditya_2018-08-17_56_11,4,,,,-12.336851886514205,-9.213515471493581,-38.3113372577206,-33.569863958003346,-41.28539304207961,-44.40872945710023,-32.071877570586025,-25.84427323713441,-44.17689324375139,-39.661600175091,-34.77225475565901,12.425758482370394,13.154384533299847,2018-08-17 05:01:00,2018-08-17 05:00:59,1534474860.0,1534474859.0,multiple
178,184,,,,,,,,,,0.001336,152.8117359413203,105395.90339345764,13.084,105.31947416692144,0.05563392171822689,0.01442,0.10943603515625,cf1,0.01442,825.0825082508252,89.25619834710743,2.42,97520.6611570248,0.04061142816153508,0.01684,0.08819580078125,fm1,segment_matching_annotaudio_Aditya_2018-08-17_56_58_hp,-10,Aditya_2018-08-17_56_58,3,,,,-9.606420131220544,-7.078459008937093,-38.51000667268021,-35.92237295951983,-43.13862635955136,-45.666587481834824,-36.060167350614265,-30.282980038786,,-27.827034752544524,-25.09320649826982,,16.063275819814024,2018-08-17 05:18:33,2018-08-17 05:18:33,1534475913.0,1534475913.0,multiple
179,185,,,,,,,,,,0.000936,100.52271813429836,103479.48511665326,19.887999999999998,103.58004827031377,0.059948777871572476,0.020824,0.121124267578125,cf1,0.020824,1054.8523206751054,98.30866807610992,1.8920000000000001,100951.37420718816,0.030622236931864832,0.022716,0.08221435546875,fm1,segment_matching_annotaudio_Aditya_2018-08-17_56_78_hp,-10,Aditya_2018-08-17_56_78,1,,,,-5.982862819671133,0.44061219702389465,-29.926672890252906,-22.650655997443746,-29.535209676808233,-35.95868469350326,-29.975821873832125,-23.014227598086386,,-30.27926175173542,-24.444393321875573,,5.271380194203841,2018-08-17 05:19:38,2018-08-17 05:19:36,1534475978.0,1534475976.0,single
180,186,0.000216,4716.981132075472,98.55769230769234,0.416,100961.53846153844,0.0038649398934556657,0.0006320000000000001,0.00787353515625,fm1,0.0006320000000000001,108.6484137331595,103315.21739130435,18.4,103.4239130434783,0.01646203953926311,0.019032,0.0313720703125,cf1,0.019032,1412.4293785310736,96.3172804532578,1.412,101274.78753541078,0.007712198862083283,0.020444,0.01806640625,fm2,segment_matching_annotaudio_Aditya_2018-08-17_56_96_hp,-10,Aditya_2018-08-17_56_96,1,,,,-5.046389445852421,-5.770736790172185,-31.042688471472136,-28.937860797747092,-39.54449811486543,-38.82015077054567,-33.773761324693254,-27.257117140644965,-48.25714511456907,-42.2564356101337,-35.67032719076739,4.866220735785959,7.106632590220499,2018-08-17 05:30:23,2018-08-17 05:30:22,1534476623.0,1534476622.0,single
181,208,0.000668,1470.588235294117,105.45722713864306,1.356,108407.07964601774,0.041068861814764886,0.002024,0.09100341796875,fm1,0.002024,63.9877143588431,109639.01689708144,31.248,109.76702508960575,0.1211472400203361,0.033272,0.226715087890625,cf1,0.033272,1497.005988023952,99.39759036144578,1.328,106174.69879518072,0.036311508147336656,0.0346,0.07757568359375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_8_hp,-10,Aditya_2018-08-19_0120-0200_8,1,,,,-8.905251884813312,-5.942876109066898,-27.66380490857347,-25.523009116656514,-31.87644061624425,-34.83881639199066,-25.93356450717735,-20.409219225531,-27.72974666092869,-28.799114258060424,-18.333729510445615,4.30979795096269,10.369434728159977,2018-08-19 01:24:39,2018-08-19 01:24:33,1534634679.0,1534634673.0,single
182,195,0.000796,2293.577981651376,100.69444444444444,0.8640000000000001,106481.48148148149,0.011373027610290572,0.0016600000000000002,0.027496337890625,fm1,0.0016600000000000002,49.12556494399686,108343.16037735851,40.704,108.3677279874214,0.04890307313241063,0.042364,0.1053466796875,cf1,0.042364,1644.7368421052633,99.00990099009901,1.212,106435.64356435645,0.01669438217186569,0.043576,0.032440185546875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_13_hp,-10,Aditya_2018-08-19_0120-0200_13,1,,,,-6.7823113912565125,-6.0574512329200445,-24.909405166287886,-23.401524088012597,-30.492032713554448,-31.21689287189092,-24.434581480634407,-18.119244902128653,-38.88247813032472,-35.5485929749169,-26.213276967829508,7.673283542976963,9.357826997322395,2018-08-19 01:25:44,2018-08-19 01:25:42,1534634744.0,1534634742.0,single
183,196,0.00028,1533.7423312883434,96.45061728395065,1.296,107253.0864197531,0.011757067350903174,0.001576,0.018951416015625,fm1,0.001576,49.183553019870146,109345.79439252336,40.660000000000004,109.44417117560256,0.03005626619130425,0.042236,0.068572998046875,cf1,0.042236,1879.6992481203006,96.59090909090911,1.056,107007.57575757576,0.0082141886589689,0.043292,0.016754150390625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_14_hp,-10,Aditya_2018-08-19_0120-0200_14,1,,,,-10.72694711533325,-4.1038610665329305,-18.027936579449968,-11.514621052112265,-16.55192802076455,-23.175014069564877,-12.448066954231622,-7.71713413183569,-38.59401987838234,-41.70870653461873,-30.441299432554175,12.993553891651915,12.853262084693458,2018-08-19 01:26:51,2018-08-19 01:26:46,1534634811.0,1534634806.0,single
184,197,0.0008039999999999999,1923.0769230769226,96.89922480620156,1.032,104651.1627906977,0.018044090315062492,0.001836,0.0355224609375,fm1,0.001836,107.7121930202499,106711.91553544496,18.564,106.92738633915104,0.03320127216605795,0.0204,0.06402587890625,cf1,0.0204,1851.8518518518522,97.01492537313432,1.072,103544.776119403,0.013030342613994746,0.021472,0.027587890625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_19_hp,-10,Aditya_2018-08-19_0120-0200_19,1,,,,-5.999132124487705,-6.726389517997327,-26.107981701691607,-28.090473853865948,-35.63489008190857,-34.90763268839895,-28.908500563911236,-23.947731999939126,-34.87330015638666,-37.70088329985246,-29.57690550416386,10.028161532949483,9.912460966016718,2018-08-19 01:33:29,2018-08-19 01:33:22,1534635209.0,1534635202.0,single
185,198,0.001632,,95.04132231404957,0.968,105371.90082644628,0.04437031261530042,0.0026,0.06768798828125,fm1,0.0026,,107077.20588235294,45.696,107.12097338935574,0.09342063147465572,0.048296,0.223907470703125,cf1,0.048296,,101.85185185185188,0.972,103909.46502057613,0.03818092429002598,0.049268,0.077362060546875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_21_hp,-10,Aditya_2018-08-19_0120-0200_21,1,,,2049.180327868853,1.6087091246054075,-2.906201472093968,-11.149195131057752,-14.37473743357643,-21.2002324056342,-16.68532180893482,-18.294030933540228,-9.860431275484627,-27.058150228183372,-28.363071246872614,-20.591144028690785,12.079651075306174,5.269121537503874,2018-08-19 01:33:37,2018-08-19 01:33:36,1534635217.0,1534635216.0,single
186,199,0.000644,1773.0496453900712,100.89285714285714,1.1199999999999999,105357.14285714287,0.01980211573034015,0.0017640000000000004,0.03594970703125,fm1,0.0017640000000000004,37.35245779172269,107527.08255509898,53.54,107.5457601793052,0.09650109079827578,0.055304,0.217193603515625,cf1,0.055304,3012.0481927710853,103.65853658536585,0.656,108231.70731707316,0.016931627680005678,0.05596,0.026123046875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_22_hp,-10,Aditya_2018-08-19_0120-0200_22,1,,,,-9.800628253292986,0.3082299836644907,-35.4544960731004,-25.761549853401643,-32.18424823569364,-42.2931064726511,-32.49247821935812,-26.816174845985394,-34.06576811302844,-35.42602580124007,-20.309355551778108,6.6529030364480715,3.887223593939358,2018-08-19 01:33:43,2018-08-19 01:33:37,1534635223.0,1534635217.0,single
187,200,,,,,,,,,,0.001252,148.54426619132502,105603.44827586207,13.456,105.67776456599287,0.032608015012612825,0.014708,0.06951904296875,cf1,0.014708,586.8544600938967,88.71915393654525,3.404,104289.07168037603,0.02196510689295225,0.018112,0.05096435546875,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_59_hp,-10,Aditya_2018-08-19_0120-0200_59,3,,,,-9.652790294514016,-6.607839192199987,-30.65453094582345,-27.045771199653988,-33.888396494688614,-36.93334759700264,-27.280557302488624,-20.605931701121317,,-33.16533357808352,-29.733512754520085,,16.95861062944762,2018-08-19 01:42:46,2018-08-19 01:42:46,1534635766.0,1534635766.0,multiple
188,201,0.001056,1851.8518518518522,95.14925373134328,1.072,100746.26865671642,0.030631468951891182,0.002128,0.048797607421875,fm1,0.002128,133.6898395721925,103102.43380583047,14.956000000000001,103.23615940090936,0.058861948537526125,0.017084000000000002,0.106781005859375,cf1,0.017084000000000002,1179.245283018868,89.24349881796694,1.692,101063.82978723405,0.05004928428971233,0.018776,0.09967041015625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_63_hp,-10,Aditya_2018-08-19_0120-0200_63,1,,,,-10.8120926419775,-13.440138460167072,-34.10434833929268,-36.57627331394849,-43.575911279867924,-40.947865461678354,-30.13577281970085,-23.138880469389647,-30.276643516429147,-26.01204257198536,-24.603307306471795,8.08690566956607,13.992660582942422,2018-08-19 01:44:32,2018-08-19 01:44:31,1534635872.0,1534635871.0,single
189,202,0.00054,2688.1720430107525,99.18478260869566,0.736,103260.8695652174,0.01915618390304021,0.001276,0.04010009765625,fm1,0.001276,123.45679012345678,103358.85403803409,16.196,103.42059767843912,0.04592231447342248,0.017472,0.089691162109375,cf1,0.017472,1428.5714285714291,92.40687679083095,1.3960000000000001,100286.5329512894,0.016249609099314652,0.018868,0.037689208984375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_64_hp,-10,Aditya_2018-08-19_0120-0200_64,1,,,,-9.04840932837484,-7.756128823103977,-39.08697102621324,-37.225467861635146,-45.18669174748949,-46.478972252760364,-37.43056292438551,-29.993423571413537,-34.35382004598159,-35.78314163899758,-26.759524634455367,4.2358150697434755,11.013720887608171,2018-08-19 01:44:41,2018-08-19 01:44:40,1534635881.0,1534635880.0,single
190,203,0.00086,1152.073732718894,92.95612009237877,1.732,103926.09699769056,0.014041492819812491,0.002592,0.025421142578125,fm1,0.002592,147.14537963507945,106270.23844568738,13.588,106.56461583750368,0.030128034344329268,0.01618,0.06890869140625,cf1,0.01618,976.5625,88.23529411764706,2.04,92647.05882352943,0.023097931641651148,0.01822,0.04559326171875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_65_hp,-10,Aditya_2018-08-19_0120-0200_65,1,,,,-0.9901118179840074,-4.374526193924025,-16.529929446445998,-18.036390000689547,-24.677354301144284,-21.29293992520427,-20.30282810722026,-14.287788102237249,-37.05173435560204,-32.728538165651,-30.420584045098273,13.608495745124907,18.329321719856612,2018-08-19 01:45:13,2018-08-19 01:45:12,1534635913.0,1534635912.0,single
191,204,,,,,,,,,,0.0011,106.29251700680271,102434.616202424,18.811999999999998,102.54093132043377,0.02469978550159652,0.019912,0.047882080078125,cf1,0.019912,1329.7872340425529,94.91978609625669,1.4960000000000002,103609.6256684492,0.011953022171326988,0.021408,0.029754638671875,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_72_hp,-10,Aditya_2018-08-19_0120-0200_72,1,,,,-10.62458753062,-4.730361956329835,-41.87692016179774,-35.43880340462577,-41.90690410303697,-47.80112967732714,-37.176542146707135,-30.995559274792228,,-38.45044549868411,-32.14613636466701,,7.62114522417709,2018-08-19 01:47:12,2018-08-19 01:47:10,1534636032.0,1534636030.0,single
192,205,0.001052,2314.8148148148152,104.65116279069768,0.86,106976.74418604652,0.005838457370083019,0.001912,0.01226806640625,fm1,0.001912,49.12556494399686,109448.70283018867,40.704,109.59610849056604,0.02157528073699512,0.042616,0.0426025390625,cf1,0.042616,1623.3766233766235,93.95424836601308,1.224,107843.13725490196,0.009614150228918313,0.04384,0.0172119140625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_73_hp,-10,Aditya_2018-08-19_0120-0200_73,1,,,,-6.601355664500784,-1.311380184440566,-20.977577251467274,-16.791599592815224,-21.428515370974747,-26.718490851034964,-20.117135186534185,-13.558492510202331,-44.674037729533495,-40.34178191899557,-33.32087089094834,4.94494569986836,15.641860124552972,2018-08-19 01:49:10,2018-08-19 01:49:06,1534636150.0,1534636146.0,single
193,206,0.000968,4545.454545454545,104.16666666666669,0.432,108796.29629629626,0.037292786276863533,0.0014,0.069793701171875,fm1,0.0014,106.83760683760687,108890.78863004917,18.716,108.99764907031418,0.10058646524232094,0.020116,0.1876220703125,cf1,0.020116,1041.6666666666667,87.16075156576201,1.916,105427.97494780793,0.06213345098012156,0.022032,0.1326904296875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_74_hp,-10,Aditya_2018-08-19_0120-0200_74,1,,,,-9.411577118858931,-8.680670084125731,-26.18868116392747,-25.771847293419892,-33.87649096300138,-34.60739799773458,-25.195820878875647,-19.909815084152992,-28.56750335478424,-24.13349048769197,-19.94920906672075,4.830982403647489,21.836897504552166,2018-08-19 01:49:23,2018-08-19 01:49:21,1534636163.0,1534636161.0,single
194,207,0.00094,2500.0,100.50251256281409,0.796,104271.3567839196,0.013330659202928813,0.001736,0.03009033203125,fm1,0.001736,147.3187978786093,105953.43353964043,13.572000000000001,106.17447686413207,0.051249419437098494,0.015308,0.093231201171875,cf1,0.015308,1453.4883720930234,91.83673469387756,1.3719999999999999,104227.4052478134,0.037543282989941744,0.01668,0.074676513671875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp,-10,Aditya_2018-08-19_0120-0200_79,3,,,,,-7.764629617013202,,-33.65882044506963,-42.091355423855184,,-34.32672580684199,-27.349292285518256,-37.50296748266681,-28.509355059400093,-25.806221000251043,5.671964301317988,14.337742170254511,2018-08-19 01:49:34,2018-08-19 01:49:33,1534636174.0,1534636173.0,multiple
195,209,0.000228,1677.8523489932886,95.11784511784508,1.188,103535.35353535351,0.037536141034665634,0.001416,0.089874267578125,fm1,0.001416,110.86474501108648,105035.49245785273,18.032,105.09094942324755,0.10010963544581307,0.019448,0.214263916015625,cf1,0.019448,2777.777777777778,94.10112359550563,0.712,101123.59550561797,0.02938788837439668,0.02016,0.05810546875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_83_hp,-10,Aditya_2018-08-19_0120-0200_83,1,,,,,-2.9426199435217044,,-32.47824954574307,-37.912914768922285,,-34.97029482540057,-27.728097501435197,-28.511007555708403,-30.636632368574205,-19.990482402549855,9.973104305402478,10.989825827741937,2018-08-19 01:49:47,2018-08-19 01:49:44,1534636187.0,1534636184.0,single
196,210,0.00031600000000000004,859.1065292096222,98.27586206896552,2.32,104741.37931034484,0.022982429045815475,0.002636,0.06170654296875,fm1,0.002636,138.88888888888889,107807.72436787996,14.396,108.15504306751878,0.057322326860059995,0.017032,0.109466552734375,cf1,0.017032,757.5757575757576,93.70257966616086,2.6359999999999997,105462.82245827012,0.017330070870267538,0.019668,0.039215087890625,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,-10,Aditya_2018-08-19_0120-0200_90,1,,,,,-3.3006753908368416,,-24.584361618623298,-31.475658650751015,,-28.174983259914175,-22.87286952904604,-32.77208144033159,-35.22399322523327,-24.833523775831026,9.879180998553245,14.452463401357905,2018-08-19 01:50:45,2018-08-19 01:50:45,1534636245.0,1534636245.0,single
197,211,,,,,,,,,,0.001012,135.72204125950054,106299.21259842519,14.732000000000001,106.50285093673638,0.02008616395869331,0.015744,0.04296875,cf1,0.015744,1366.120218579235,95.2054794520548,1.46,105479.45205479453,0.010923506188579986,0.017204,0.023681640625,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,-10,Aditya_2018-08-19_0120-0200_93,1,,,,-5.103899029295522,-1.4924652166956254,-19.25320169533872,-14.525848860965564,-20.775647928395856,-24.387081740995754,-19.28318271170023,-14.831807651660618,,-39.23275881880098,-33.94205993167987,,11.297371484681571,2018-08-19 01:51:38,2018-08-19 01:51:37,1534636298.0,1534636297.0,single
198,212,,,,,,,,,,0.0007440000000000001,98.73617693522907,103150.3061426032,20.252000000000002,103.24906182105472,0.014856959178986029,0.020996,0.030120849609375,cf1,0.020996,1059.322033898305,87.76595744680853,1.88,97872.34042553193,0.01183630607689515,0.022876,0.024566650390625,fm1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_94_hp,-10,Aditya_2018-08-19_0120-0200_94,1,,,,-3.531892335385148,-6.147863785767656,-14.002757828707178,-15.720842759932994,-22.20271681672609,-19.586745366343585,-16.054853030958437,-10.92720664009593,,-38.53567625754156,-36.5614013982175,,15.483104374246206,2018-08-19 01:52:56,2018-08-19 01:52:55,1534636376.0,1534636375.0,single
199,213,0.000576,2941.1764705882347,104.16666666666669,0.6719999999999999,107142.85714285713,0.046287266043182416,0.001248,0.099273681640625,fm1,0.001248,133.9764201500536,107104.55764075066,14.92,107.10455764075066,0.1602136480905511,0.016168000000000002,0.2708740234375,cf1,0.016168000000000002,1937.984496124031,100.5859375,1.024,106445.3125,0.12334969902970133,0.017192,0.220672607421875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_96_hp,-10,Aditya_2018-08-19_0120-0200_96,1,,,,-5.1457374569317285,-15.332012824225426,-23.664270389365488,-35.02547605138774,-40.033424757838596,-29.847149390544892,-24.701411933613162,-15.810380415346401,-26.690769401161297,-18.17723811682084,-15.906009810236096,2.937890974083974,6.518620140750659,2018-08-19 01:53:23,2018-08-19 01:53:22,1534636403.0,1534636402.0,single
200,187,0.000344,1054.8523206751054,92.49471458773783,1.8920000000000001,105179.70401691333,0.015993961816503487,0.002236,0.0311279296875,fm1,0.002236,59.0876861262113,106973.99527186762,33.839999999999996,107.0921985815603,0.028340057341675818,0.036076,0.0693359375,cf1,0.036076,1046.0251046025103,90.86134453781514,1.9040000000000001,105042.01680672268,0.013881576975032079,0.03798,0.03045654296875,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_104_hp,-10,Aditya_2018-08-19_0120-0200_104,2,,,,,-5.272272486283602,,-25.761549853401643,-33.70030119463327,,-28.42802870834966,-21.013248306275614,-35.920878902778306,-37.15122388705892,-30.951985507213514,14.597483993822461,16.23085404374516,2018-08-19 01:53:46,2018-08-19 01:53:45,1534636426.0,1534636425.0,multiple
201,188,7.2e-05,2173.913043478261,103.7117903930131,0.916,106986.8995633188,0.008393557990428634,0.0009880000000000002,0.015960693359375,fm1,0.0009880000000000002,46.08294930875576,107946.16519174042,43.392,108.03834808259589,0.02473377490423373,0.04438,0.04742431640625,cf1,0.04438,1724.1379310344828,93.75,1.1520000000000001,106770.83333333331,0.006034857772306874,0.045532,0.012542724609375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_109_hp,-10,Aditya_2018-08-19_0120-0200_109,1,,,,-4.688258419519168,-8.301962990794188,-25.271369608143807,-28.68205254311171,-36.794618291702584,-33.18091372042757,-28.4926553009084,-22.733775192866894,-41.52107809437079,-44.38665921532656,-32.13419191865619,4.326557689582784,14.288348082595883,2018-08-19 01:54:09,2018-08-19 01:54:08,1534636449.0,1534636448.0,single
202,189,0.000916,996.01593625498,96.30738522954091,2.004,99301.39720558883,0.012346319869709924,0.00292,0.02337646484375,fm1,0.00292,88.02816901408451,107501.32065504492,22.716,107.80947349885543,0.025217456662131627,0.025636000000000003,0.050018310546875,cf1,0.025636000000000003,521.9206680584551,92.21525600835948,3.828,95350.05224660398,0.01382079378424582,0.029464,0.03167724609375,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_110_hp,-10,Aditya_2018-08-19_0120-0200_110,1,,,,,-1.899527616355697,,-18.452145036572357,-26.858470268139524,,-24.958942651783826,-19.560173031035408,-38.16924950955154,-37.18934025903699,-31.965974337257745,11.50208826931451,15.594217490495954,2018-08-19 01:54:16,2018-08-19 01:54:15,1534636456.0,1534636455.0,single
203,190,0.00084,871.0801393728223,90.03496503496503,2.2880000000000003,104458.04195804195,0.0234843822856311,0.003128,0.043426513671875,fm1,0.003128,94.44654325651682,105394.9357520786,21.168,105.44217687074831,0.036893582968604316,0.024296,0.06744384765625,cf1,0.024296,1116.0714285714287,90.60402684563759,1.788,104026.8456375839,0.016775039353373142,0.026084,0.029815673828125,fm2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_112_hp,-10,Aditya_2018-08-19_0120-0200_112,1,,,,,0.17067429811716586,,-15.96058196474686,-23.292011963959457,,-23.46268626207662,-17.304791605987177,-32.58441717328929,-35.50672904650846,-28.66098331295828,15.407211835783295,14.838150025110721,2018-08-19 01:54:26,2018-08-19 01:54:25,1534636466.0,1534636465.0,single
